left_page,left_section,right_page,right_section,similarity,classification,status,input_cohort_sha256
openness-mid,Evidence and Interpretation Boundaries,neuroticism-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,neuroticism-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,neuroticism-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,facets,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O1-imagination,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O2-aesthetics,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O3-feelings,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O4-actions,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O5-ideas,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,O6-values,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C1-competence,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C2-order,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C3-dutifulness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C4-achievement-striving,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C5-self-discipline,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,C6-deliberation,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E1-warmth,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E2-gregariousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E3-assertiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E4-activity,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E5-excitement-seeking,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,E6-positive-emotions,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A1-trust,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A2-straightforwardness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A3-altruism,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A4-compliance,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A5-modesty,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,A6-tender-mindedness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N1-anxiety,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N2-anger,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N3-depression,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N4-self-consciousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N5-impulsiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-mid,Evidence and Interpretation Boundaries,N6-vulnerability,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,facets,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,conscientiousness-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,extraversion-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,agreeableness-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-high,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-mid,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,neuroticism-low,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,facets,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O1-imagination,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O2-aesthetics,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O3-feelings,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O4-actions,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O5-ideas,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,O6-values,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C1-competence,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C2-order,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C3-dutifulness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C4-achievement-striving,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C5-self-discipline,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,C6-deliberation,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,E1-warmth,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,E2-gregariousness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,E3-assertiveness,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
openness-low,Evidence and Interpretation Boundaries,E4-activity,Evidence and Interpretation Boundaries,1.0000,allowed_evidence_or_navigation_template,PASS,94449467281cffaccc295bab3bbbb574cf817e461ee2fbae8288eedd9a988b3a
