id,block,risk,issue_type,layer,file_path,line,asset_id,selector_id,slot_key,registry_key,field,evidence,recommended_fix
B5-LOW_QUALITY-0199,low_quality,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/low_quality_revised_v0_3_normalized/selector_asset_candidates.jsonl,11,candidate_content_low_quality_share_boundary_low_quality_v0_3,candidate_low_quality_revised_v0_3_share_boundary_low_quality_selector,module_08_share_save.low_quality.share.boundary,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-LOW_QUALITY-0200,low_quality,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/low_quality_revised_v0_3_normalized/selector_asset_candidates.jsonl,12,candidate_content_low_quality_compare_boundary_low_quality_v0_3,candidate_low_quality_revised_v0_3_compare_boundary_low_quality_selector,module_08_share_save.low_quality.compare.boundary,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-LOW_QUALITY-0201,low_quality,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/low_quality_revised_v0_3_normalized/selector_asset_candidates.jsonl,13,candidate_content_low_quality_history_boundary_low_quality_v0_3,candidate_low_quality_revised_v0_3_history_boundary_low_quality_selector,module_08_share_save.low_quality.history.boundary,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-LOW_QUALITY-0202,low_quality,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/low_quality_revised_v0_3_normalized/selector_asset_candidates.jsonl,14,candidate_content_low_quality_next_step_low_quality_v0_3,candidate_low_quality_revised_v0_3_next_step_low_quality_selector,module_02_quick_understanding.low_quality.next_step,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0203,norm_unavailable,P1,overprescriptive_action,content_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/content_asset_candidates.jsonl,17,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_neuroticism_soften_claim_v0_1,,method_boundary.edge_state.norm_unavailable.neuroticism.soften_claim.thickened,,body_zh,常模暂缺时，情绪性的措辞必须更谨慎。压力敏感度较高，可能意味着你更早察觉风险；较低，可能意味着你更能保持平稳，也可能较晚处理隐性压力。报告应解释压力反应和恢复节奏，而不是把人写成脆弱、麻木或完全稳定。真正有用的问题是：什...,"Action advice should be low-risk, optional, and non-prescriptive."
B5-NORM_UNAVAILABLE-0204,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,1,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_global_show_boundary_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_global_show_boundary_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.global.show_boundary.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0205,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,2,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_global_soften_claim_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_global_soften_claim_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.global.soften_claim.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0206,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,3,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_global_hide_sensitive_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_global_hide_sensitive_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.global.hide_sensitive.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0207,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,4,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_openness_show_boundary_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_openness_show_boundary_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.openness.show_boundary.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0208,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,5,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_openness_soften_claim_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_openness_soften_claim_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.openness.soften_claim.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0209,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,6,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_openness_hide_sensitive_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_openness_hide_sensitive_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.openness.hide_sensitive.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0210,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,7,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_show_boundary_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_show_boundary_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.conscientiousness.show_boundary.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0211,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,8,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_soften_claim_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_soften_claim_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.conscientiousness.soften_claim.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0212,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,9,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_hide_sensitive_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_conscientiousness_hide_sensitive_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.conscientiousness.hide_sensitive.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0213,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,10,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_extraversion_show_boundary_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_extraversion_show_boundary_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.extraversion.show_boundary.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-NORM_UNAVAILABLE-0214,norm_unavailable,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/norm_unavailable_revised_v0_3_normalized/selector_asset_candidates.jsonl,11,candidate_content_norm_low_quality_edge_state_content_norm_unavailable_extraversion_soften_claim_v0_1,candidate_norm_unavailable_revised_v0_3_norm_low_quality_edge_state_content_norm_unavailable_extraversion_soften_claim_v0_1_selector,module_10_method_privacy.method_boundary.edge_state.norm_unavailable.extraversion.soften_claim.thickened,state_scope_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
